ID,Pred
2026_3253_3256,0.025
2026_3253_3257,0.025
2026_3253_3258,0.025
2026_3253_3259,0.077724
2026_3253_3260,0.117088
2026_3253_3261,0.025
2026_3253_3262,0.35225
2026_3253_3263,0.025
2026_3253_3264,0.226728
2026_3253_3265,0.231452
2026_3253_3266,0.025
2026_3253_3267,0.025
2026_3253_3268,0.025
2026_3253_3269,0.025
2026_3253_3270,0.025
2026_3253_3271,0.062782
2026_3253_3272,0.129146
2026_3253_3273,0.040876
2026_3253_3274,0.025
2026_3253_3275,0.025
2026_3253_3276,0.025
2026_3253_3277,0.025
2026_3253_3278,0.025
2026_3253_3279,0.025
2026_3253_3280,0.025
2026_3253_3281,0.042411
2026_3253_3282,0.358913
2026_3253_3283,0.025
2026_3253_3284,0.028093
2026_3253_3285,0.263185
2026_3253_3286,0.025
2026_3253_3287,0.046357
2026_3253_3288,0.570958
2026_3253_3290,0.37679
2026_3253_3291,0.072292
2026_3253_3292,0.030134
2026_3253_3293,0.025
2026_3253_3294,0.025
2026_3253_3295,0.025
2026_3253_3296,0.28103
2026_3253_3297,0.054727
2026_3253_3298,0.025
2026_3253_3299,0.248271
2026_3253_3300,0.359818
2026_3253_3301,0.025
2026_3253_3303,0.629801
2026_3253_3304,0.025
2026_3253_3305,0.241094
2026_3253_3306,0.264942
2026_3253_3307,0.025
2026_3253_3308,0.488883
2026_3253_3309,0.707181
2026_3253_3310,0.892145
2026_3253_3311,0.062229
2026_3253_3312,0.025
2026_3253_3313,0.13103
2026_3253_3314,0.025
2026_3253_3315,0.533136
2026_3253_3316,0.444561
2026_3253_3317,0.025
2026_3253_3318,0.420711
2026_3253_3319,0.171965
2026_3253_3320,0.025
2026_3253_3321,0.067468
2026_3253_3322,0.063066
2026_3253_3323,0.025
2026_3253_3324,0.242329
2026_3253_3325,0.028151
2026_3253_3326,0.025
2026_3253_3328,0.025
2026_3253_3329,0.025
2026_3253_3330,0.02533
2026_3253_3331,0.105159
2026_3253_3332,0.025
2026_3253_3333,0.025
2026_3253_3334,0.120625
2026_3253_3335,0.029653
2026_3253_3336,0.054113
2026_3253_3337,0.025
2026_3253_3338,0.166043
2026_3253_3339,0.025
2026_3253_3340,0.41838
2026_3253_3341,0.878447
2026_3253_3342,0.900371
2026_3253_3343,0.025
2026_3253_3344,0.049914
2026_3253_3345,0.025
2026_3253_3346,0.025
2026_3253_3347,0.025
2026_3253_3348,0.025
2026_3253_3349,0.025
2026_3253_3350,0.025
2026_3253_3351,0.440517
2026_3253_3352,0.025
2026_3253_3353,0.156322
2026_3253_3354,0.710019
2026_3253_3355,0.025
2026_3253_3356,0.35771
2026_3253_3357,0.07576
2026_3253_3358,0.039391
2026_3253_3359,0.174976
2026_3253_3360,0.190674
2026_3253_3361,0.025
2026_3253_3362,0.036513
2026_3253_3363,0.629601
2026_3253_3364,0.025
2026_3253_3365,0.025
2026_3253_3367,0.432592
2026_3253_3368,0.503833
2026_3253_3369,0.090303
2026_3253_3370,0.653954
2026_3253_3371,0.025
2026_3253_3372,0.025
2026_3253_3373,0.043159
2026_3253_3374,0.178925
2026_3253_3375,0.043124
2026_3253_3376,0.025
2026_3253_3377,0.025
2026_3253_3378,0.025
2026_3253_3379,0.103642
2026_3253_3380,0.025
2026_3253_3381,0.037161
2026_3253_3382,0.05211
2026_3253_3384,0.681694
2026_3253_3385,0.025
2026_3253_3386,0.025
2026_3253_3387,0.0949
2026_3253_3388,0.093621
2026_3253_3389,0.496155
2026_3253_3390,0.025
2026_3253_3391,0.025
2026_3253_3392,0.060998
2026_3253_3393,0.025
2026_3253_3394,0.48607
2026_3253_3395,0.025
2026_3253_3396,0.060738
2026_3253_3397,0.025
2026_3253_3398,0.461605
2026_3253_3399,0.084469
2026_3253_3400,0.025
2026_3253_3401,0.054462
2026_3253_3402,0.242167
2026_3253_3403,0.025
2026_3253_3404,0.119454
2026_3253_3405,0.02671
2026_3253_3406,0.039744
2026_3253_3407,0.025
2026_3253_3408,0.09857
2026_3253_3409,0.025
2026_3253_3410,0.032189
2026_3253_3411,0.499726
2026_3253_3412,0.093463
2026_3253_3413,0.025
2026_3253_3414,0.025
2026_3253_3415,0.201424
2026_3253_3416,0.070181
2026_3253_3417,0.025
2026_3253_3418,0.608154
2026_3253_3419,0.025
2026_3253_3420,0.04943
2026_3253_3421,0.185265
2026_3253_3422,0.089068
2026_3253_3423,0.461452
2026_3253_3424,0.025
2026_3253_3425,0.025
2026_3253_3426,0.128484
2026_3253_3427,0.025
2026_3253_3428,0.025
2026_3253_3429,0.462377
2026_3253_3430,0.096366
2026_3253_3431,0.186897
2026_3253_3433,0.23057
2026_3253_3434,0.927021
2026_3253_3435,0.025
2026_3253_3436,0.025
2026_3253_3437,0.025
2026_3253_3438,0.025
2026_3253_3439,0.025
2026_3253_3441,0.906234
2026_3253_3442,0.025
2026_3253_3443,0.309325
2026_3253_3444,0.230845
2026_3253_3447,0.15573
2026_3253_3448,0.025
2026_3253_3449,0.025
2026_3253_3450,0.158979
2026_3253_3451,0.319498
2026_3253_3452,0.025
2026_3253_3453,0.025
2026_3253_3454,0.296945
2026_3253_3455,0.376499
2026_3253_3456,0.058644
2026_3253_3457,0.13793
2026_3253_3458,0.025
2026_3253_3459,0.092627
2026_3253_3460,0.341921
2026_3253_3461,0.184962
2026_3253_3462,0.088813
2026_3253_3463,0.319689
2026_3253_3464,0.025
2026_3253_3465,0.025
2026_3253_3466,0.04539
2026_3253_3467,0.025
2026_3253_3468,0.914701
2026_3253_3469,0.279614
2026_3253_3470,0.082585
2026_3253_3471,0.025
2026_3253_3472,0.084824
2026_3253_3473,0.025
2026_3253_3474,0.246013
2026_3253_3475,0.027671
2026_3253_3476,0.184675
2026_3253_3477,0.145629
2026_3253_3478,0.410043
2026_3253_3479,0.234502
2026_3253_3480,0.030847
2026_3253_3481,0.419857
2026_3254_3255,0.584336
2026_3254_3256,0.224845
2026_3254_3257,0.040447
2026_3254_3258,0.339359
2026_3254_3259,0.79965
2026_3254_3260,0.764804
2026_3254_3261,0.025
2026_3254_3262,0.959642
2026_3254_3263,0.45009
2026_3254_3264,0.894102
2026_3254_3265,0.87188
2026_3254_3266,0.455936
2026_3254_3267,0.39852
2026_3254_3268,0.077048
2026_3254_3269,0.258389
2026_3254_3270,0.135743
2026_3254_3271,0.867921
2026_3254_3272,0.889265
2026_3254_3273,0.720866
2026_3254_3274,0.41954
2026_3254_3275,0.127517
2026_3254_3276,0.0389
2026_3254_3277,0.02704
2026_3254_3278,0.112775
2026_3254_3279,0.060526
2026_3254_3280,0.130311
2026_3254_3281,0.431117
2026_3254_3282,0.953305
2026_3254_3283,0.376231
2026_3254_3284,0.710967
2026_3254_3285,0.914735
2026_3254_3286,0.263084
2026_3254_3287,0.655115
2026_3254_3288,0.975
2026_3254_3290,0.968697
2026_3254_3291,0.688894
2026_3254_3292,0.626477
2026_3254_3293,0.092743
2026_3254_3294,0.479987
2026_3254_3295,0.090874
2026_3254_3296,0.94423
2026_3254_3297,0.758125
2026_3254_3298,0.470589
2026_3254_3299,0.954084
2026_3254_3300,0.95897
2026_3254_3301,0.221838
2026_3254_3303,0.975
2026_3254_3304,0.139329
2026_3254_3305,0.868186
2026_3254_3306,0.92491
2026_3254_3307,0.36891
2026_3254_3308,0.937347
2026_3254_3309,0.975
2026_3254_3310,0.975
2026_3254_3311,0.791392
2026_3254_3312,0.497998
2026_3254_3313,0.905589
2026_3254_3314,0.050941
2026_3254_3315,0.975
2026_3254_3316,0.919593
2026_3254_3317,0.669261
2026_3254_3318,0.918451
2026_3254_3319,0.894748
2026_3254_3320,0.55805
2026_3254_3321,0.714444
2026_3254_3322,0.766851
2026_3254_3323,0.145307
2026_3254_3324,0.927434
2026_3254_3325,0.593307
2026_3254_3326,0.048036
2026_3254_3328,0.040901
2026_3254_3329,0.103522
2026_3254_3330,0.655462
2026_3254_3331,0.806997
2026_3254_3332,0.136784
2026_3254_3333,0.448486
2026_3254_3334,0.881506
2026_3254_3335,0.555081
2026_3254_3336,0.698848
2026_3254_3337,0.636808
2026_3254_3338,0.837404
2026_3254_3339,0.61653
2026_3254_3340,0.975
2026_3254_3341,0.975
2026_3254_3342,0.975
2026_3254_3343,0.036538
2026_3254_3344,0.607883
2026_3254_3345,0.447852
2026_3254_3346,0.129293
2026_3254_3347,0.610059
2026_3254_3348,0.057339
2026_3254_3349,0.147055
2026_3254_3350,0.085354
2026_3254_3351,0.928437
2026_3254_3352,0.651258
2026_3254_3353,0.848682
2026_3254_3354,0.975
2026_3254_3355,0.029848
2026_3254_3356,0.930674
2026_3254_3357,0.852099
2026_3254_3358,0.70593
2026_3254_3359,0.81603
2026_3254_3360,0.907816
2026_3254_3361,0.248654
2026_3254_3362,0.589971
2026_3254_3363,0.975
2026_3254_3364,0.523754
2026_3254_3365,0.230516
2026_3254_3367,0.964905
2026_3254_3368,0.975
2026_3254_3369,0.829153
2026_3254_3370,0.975
2026_3254_3371,0.328899
2026_3254_3372,0.276975
2026_3254_3373,0.763219
2026_3254_3374,0.877751
2026_3254_3375,0.649093
2026_3254_3376,0.025
2026_3254_3377,0.39375
2026_3254_3378,0.468331
2026_3254_3379,0.79355
2026_3254_3380,0.787994
2026_3254_3381,0.677194
2026_3254_3382,0.588506
2026_3254_3384,0.975
2026_3254_3385,0.175628
2026_3254_3386,0.463409
2026_3254_3387,0.86042
2026_3254_3388,0.669849
2026_3254_3389,0.969936
2026_3254_3390,0.380797
2026_3254_3391,0.577555
2026_3254_3392,0.634162
2026_3254_3393,0.103646
2026_3254_3394,0.975
2026_3254_3395,0.025
2026_3254_3396,0.623804
2026_3254_3397,0.251834
2026_3254_3398,0.975
2026_3254_3399,0.829575
2026_3254_3400,0.025
2026_3254_3401,0.748865
2026_3254_3402,0.910569
2026_3254_3403,0.072212
2026_3254_3404,0.885452
2026_3254_3405,0.594634
2026_3254_3406,0.806921
2026_3254_3407,0.181443
2026_3254_3408,0.827525
2026_3254_3409,0.322442
2026_3254_3410,0.684934
2026_3254_3411,0.972077
2026_3254_3412,0.836312
2026_3254_3413,0.534956
2026_3254_3414,0.210736
2026_3254_3415,0.903964
2026_3254_3416,0.541457
2026_3254_3417,0.025
2026_3254_3418,0.975
2026_3254_3419,0.605427
2026_3254_3420,0.780298
2026_3254_3421,0.934786
2026_3254_3422,0.860789
2026_3254_3423,0.938073
2026_3254_3424,0.535999
2026_3254_3425,0.266956
2026_3254_3426,0.853737
2026_3254_3427,0.627567
2026_3254_3428,0.454506
2026_3254_3429,0.9709
2026_3254_3430,0.784235
2026_3254_3431,0.813666
2026_3254_3433,0.869141
2026_3254_3434,0.975
2026_3254_3435,0.025
2026_3254_3436,0.168256
2026_3254_3437,0.10876
2026_3254_3438,0.08828
2026_3254_3439,0.090803
2026_3254_3441,0.975
2026_3254_3442,0.201203
2026_3254_3443,0.863063
2026_3254_3444,0.945607
2026_3254_3447,0.915487
2026_3254_3448,0.557097
2026_3254_3449,0.088412
2026_3254_3450,0.874304
2026_3254_3451,0.911694
2026_3254_3452,0.029339
2026_3254_3453,0.190495
2026_3254_3454,0.927377
2026_3254_3455,0.910908
2026_3254_3456,0.625178
2026_3254_3457,0.861925
2026_3254_3458,0.216472
2026_3254_3459,0.843992
2026_3254_3460,0.933403
2026_3254_3461,0.831795
2026_3254_3462,0.78253
2026_3254_3463,0.89649
2026_3254_3464,0.370776
2026_3254_3465,0.270933
2026_3254_3466,0.695783
2026_3254_3467,0.619229
2026_3254_3468,0.975
2026_3254_3469,0.895038
2026_3254_3470,0.826779
2026_3254_3471,0.252944
2026_3254_3472,0.762396
2026_3254_3473,0.343423
2026_3254_3474,0.942209
2026_3254_3475,0.575205
2026_3254_3476,0.891799
2026_3254_3477,0.876545
2026_3254_3478,0.955676
2026_3254_3479,0.849702
2026_3254_3480,0.67741
2026_3254_3481,0.970142
2026_3255_3256,0.143897
2026_3255_3257,0.025
2026_3255_3258,0.311679
2026_3255_3259,0.66433
2026_3255_3260,0.531237
2026_3255_3261,0.025
2026_3255_3262,0.968489
2026_3255_3263,0.297696
2026_3255_3264,0.846606
2026_3255_3265,0.820604
2026_3255_3266,0.216604
2026_3255_3267,0.252147
2026_3255_3268,0.031599
2026_3255_3269,0.168426
2026_3255_3270,0.138776
2026_3255_3271,0.592385
2026_3255_3272,0.74922
2026_3255_3273,0.647536
2026_3255_3274,0.220486
2026_3255_3275,0.074902
2026_3255_3276,0.025
2026_3255_3277,0.025
2026_3255_3278,0.070911
2026_3255_3279,0.031216
2026_3255_3280,0.059196
2026_3255_3281,0.369019
2026_3255_3282,0.943083
2026_3255_3283,0.27173
2026_3255_3284,0.538421
2026_3255_3285,0.834042
2026_3255_3286,0.196953
2026_3255_3287,0.392088
2026_3255_3288,0.975
2026_3255_3290,0.966358
2026_3255_3291,0.591472
2026_3255_3292,0.559552
2026_3255_3293,0.051574
2026_3255_3294,0.319244
2026_3255_3295,0.054429
2026_3255_3296,0.892909
2026_3255_3297,0.534344
2026_3255_3298,0.38933
2026_3255_3299,0.922464
2026_3255_3300,0.944781
2026_3255_3301,0.131422
2026_3255_3303,0.975
2026_3255_3304,0.087297
2026_3255_3305,0.818741
2026_3255_3306,0.875505
2026_3255_3307,0.196034
2026_3255_3308,0.900399
2026_3255_3309,0.975
2026_3255_3310,0.975
2026_3255_3311,0.551354
2026_3255_3312,0.29116
2026_3255_3313,0.709723
2026_3255_3314,0.030042
2026_3255_3315,0.964594
2026_3255_3316,0.892178
2026_3255_3317,0.48781
2026_3255_3318,0.905838
2026_3255_3319,0.806524
2026_3255_3320,0.368747
2026_3255_3321,0.512193
2026_3255_3322,0.707705
2026_3255_3323,0.076414
2026_3255_3324,0.808626
2026_3255_3325,0.365636
2026_3255_3326,0.025
2026_3255_3328,0.025
2026_3255_3329,0.032607
2026_3255_3330,0.420111
2026_3255_3331,0.671106
2026_3255_3332,0.043813
2026_3255_3333,0.299815
2026_3255_3334,0.79732
2026_3255_3335,0.446389
2026_3255_3336,0.550584
2026_3255_3337,0.433612
2026_3255_3338,0.756201
2026_3255_3339,0.386585
2026_3255_3340,0.957667
2026_3255_3341,0.975
2026_3255_3342,0.975
2026_3255_3343,0.037265
2026_3255_3344,0.383219
2026_3255_3345,0.379474
2026_3255_3346,0.147804
2026_3255_3347,0.4795
2026_3255_3348,0.065227
2026_3255_3349,0.137011
2026_3255_3350,0.074193
2026_3255_3351,0.869612
2026_3255_3352,0.548684
2026_3255_3353,0.631559
2026_3255_3354,0.975
2026_3255_3355,0.031043
2026_3255_3356,0.820826
2026_3255_3357,0.822099
2026_3255_3358,0.617199
2026_3255_3359,0.717783
2026_3255_3360,0.800293
2026_3255_3361,0.156702
2026_3255_3362,0.388325
2026_3255_3363,0.975
2026_3255_3364,0.395836
2026_3255_3365,0.131128
2026_3255_3367,0.94324
2026_3255_3368,0.972372
2026_3255_3369,0.707744
2026_3255_3370,0.975
2026_3255_3371,0.147677
2026_3255_3372,0.157989
2026_3255_3373,0.696925
2026_3255_3374,0.73619
2026_3255_3375,0.454604
2026_3255_3376,0.025
2026_3255_3377,0.298946
2026_3255_3378,0.326616
2026_3255_3379,0.656847
2026_3255_3380,0.574375
2026_3255_3381,0.480867
2026_3255_3382,0.511261
2026_3255_3384,0.975
2026_3255_3385,0.161214
2026_3255_3386,0.319247
2026_3255_3387,0.652496
2026_3255_3388,0.680548
2026_3255_3389,0.947548
2026_3255_3390,0.208838
2026_3255_3391,0.438591
2026_3255_3392,0.527852
2026_3255_3393,0.044108
2026_3255_3394,0.964109
2026_3255_3395,0.025
2026_3255_3396,0.478438
2026_3255_3397,0.112068
2026_3255_3398,0.958908
2026_3255_3399,0.717643
2026_3255_3400,0.025
2026_3255_3401,0.532193
2026_3255_3402,0.886698
2026_3255_3403,0.03792
2026_3255_3404,0.82764
2026_3255_3405,0.517719
2026_3255_3406,0.63525
2026_3255_3407,0.07319
2026_3255_3408,0.592178
2026_3255_3409,0.19534
2026_3255_3410,0.420378
2026_3255_3411,0.971764
2026_3255_3412,0.760782
2026_3255_3413,0.342524
2026_3255_3414,0.145828
2026_3255_3415,0.765897
2026_3255_3416,0.520853
2026_3255_3417,0.025
2026_3255_3418,0.975
2026_3255_3419,0.434526
2026_3255_3420,0.631514
2026_3255_3421,0.92795
2026_3255_3422,0.806693
2026_3255_3423,0.933477
2026_3255_3424,0.257358
2026_3255_3425,0.161134
2026_3255_3426,0.704933
2026_3255_3427,0.509085
2026_3255_3428,0.186974
2026_3255_3429,0.966437
2026_3255_3430,0.644194
2026_3255_3431,0.821691
2026_3255_3433,0.75381
2026_3255_3434,0.975
2026_3255_3435,0.025
2026_3255_3436,0.157994
2026_3255_3437,0.074977
2026_3255_3438,0.049147
2026_3255_3439,0.067002
2026_3255_3441,0.975
2026_3255_3442,0.143138
2026_3255_3443,0.814528
2026_3255_3444,0.866003
2026_3255_3447,0.886774
2026_3255_3448,0.285726
2026_3255_3449,0.033421
2026_3255_3450,0.712971
2026_3255_3451,0.869833
2026_3255_3452,0.025
2026_3255_3453,0.251386
2026_3255_3454,0.875835
2026_3255_3455,0.864605
2026_3255_3456,0.437643
2026_3255_3457,0.808206
2026_3255_3458,0.11927
2026_3255_3459,0.681839
2026_3255_3460,0.86383
2026_3255_3461,0.72559
2026_3255_3462,0.413641
2026_3255_3463,0.868031
2026_3255_3464,0.26126
2026_3255_3465,0.139235
2026_3255_3466,0.547824
2026_3255_3467,0.403015
2026_3255_3468,0.975
2026_3255_3469,0.866376
2026_3255_3470,0.684227
2026_3255_3471,0.159596
2026_3255_3472,0.664177
2026_3255_3473,0.238646
2026_3255_3474,0.908149
2026_3255_3475,0.450332
2026_3255_3476,0.848876
2026_3255_3477,0.776695
2026_3255_3478,0.929485
2026_3255_3479,0.736822
2026_3255_3480,0.514947
2026_3255_3481,0.963444
2026_3256_3257,0.046341
2026_3256_3258,0.69227
2026_3256_3259,0.892453
2026_3256_3260,0.877484
2026_3256_3261,0.02517
2026_3256_3262,0.975
2026_3256_3263,0.627207
2026_3256_3264,0.97358
2026_3256_3265,0.974579
2026_3256_3266,0.680318
2026_3256_3267,0.608439
2026_3256_3268,0.086429
2026_3256_3269,0.478952
2026_3256_3270,0.317133
2026_3256_3271,0.929412
2026_3256_3272,0.942788
2026_3256_3273,0.878095
2026_3256_3274,0.68359
2026_3256_3275,0.202811
2026_3256_3276,0.037193
2026_3256_3277,0.035062
2026_3256_3278,0.225932
2026_3256_3279,0.042951
2026_3256_3280,0.09931
2026_3256_3281,0.608385
2026_3256_3282,0.975
2026_3256_3283,0.520008
2026_3256_3284,0.892011
2026_3256_3285,0.95918
2026_3256_3286,0.421475
2026_3256_3287,0.874067
2026_3256_3288,0.975
2026_3256_3290,0.975
2026_3256_3291,0.858358
2026_3256_3292,0.823147
2026_3256_3293,0.153097
2026_3256_3294,0.752756
2026_3256_3295,0.314106
2026_3256_3296,0.975
2026_3256_3297,0.815114
2026_3256_3298,0.642402
2026_3256_3299,0.975
2026_3256_3300,0.975
2026_3256_3301,0.235924
2026_3256_3303,0.975
2026_3256_3304,0.202552
2026_3256_3305,0.95633
2026_3256_3306,0.973589
2026_3256_3307,0.51993
2026_3256_3308,0.975
2026_3256_3309,0.975
2026_3256_3310,0.975
2026_3256_3311,0.94133
2026_3256_3312,0.74794
2026_3256_3313,0.933729
2026_3256_3314,0.134727
2026_3256_3315,0.975
2026_3256_3316,0.975
2026_3256_3317,0.75661
2026_3256_3318,0.975
2026_3256_3319,0.950067
2026_3256_3320,0.766803
2026_3256_3321,0.955741
2026_3256_3322,0.871202
2026_3256_3323,0.138873
2026_3256_3324,0.954468
2026_3256_3325,0.772346
2026_3256_3326,0.03911
2026_3256_3328,0.025
2026_3256_3329,0.104326
2026_3256_3330,0.854369
2026_3256_3331,0.91412
2026_3256_3332,0.079451
2026_3256_3333,0.597375
2026_3256_3334,0.933986
2026_3256_3335,0.853207
2026_3256_3336,0.850115
2026_3256_3337,0.807776
2026_3256_3338,0.924481
2026_3256_3339,0.814042
2026_3256_3340,0.975
2026_3256_3341,0.975
2026_3256_3342,0.975
2026_3256_3343,0.08711
2026_3256_3344,0.762503
2026_3256_3345,0.569091
2026_3256_3346,0.317257
2026_3256_3347,0.748756
2026_3256_3348,0.152187
2026_3256_3349,0.217335
2026_3256_3350,0.246184
2026_3256_3351,0.975
2026_3256_3352,0.876038
2026_3256_3353,0.953531
2026_3256_3354,0.975
2026_3256_3355,0.127631
2026_3256_3356,0.975
2026_3256_3357,0.946922
2026_3256_3358,0.896357
2026_3256_3359,0.926067
2026_3256_3360,0.975
2026_3256_3361,0.373994
2026_3256_3362,0.774994
2026_3256_3363,0.975
2026_3256_3364,0.799706
2026_3256_3365,0.22574
2026_3256_3367,0.975
2026_3256_3368,0.975
2026_3256_3369,0.941602
2026_3256_3370,0.975
2026_3256_3371,0.531857
2026_3256_3372,0.399572
2026_3256_3373,0.882544
2026_3256_3374,0.960126
2026_3256_3375,0.798211
2026_3256_3376,0.025
2026_3256_3377,0.661863
2026_3256_3378,0.646881
2026_3256_3379,0.876694
2026_3256_3380,0.898666
2026_3256_3381,0.760065
2026_3256_3382,0.866551
2026_3256_3384,0.975
2026_3256_3385,0.401814
2026_3256_3386,0.723706
2026_3256_3387,0.938415
2026_3256_3388,0.870591
2026_3256_3389,0.975
2026_3256_3390,0.526222
2026_3256_3391,0.823317
2026_3256_3392,0.779243
2026_3256_3393,0.093563
2026_3256_3394,0.975
2026_3256_3395,0.025
2026_3256_3396,0.792051
2026_3256_3397,0.163639
2026_3256_3398,0.975
2026_3256_3399,0.891376
2026_3256_3400,0.025
2026_3256_3401,0.853408
2026_3256_3402,0.975
2026_3256_3403,0.069338
2026_3256_3404,0.974803
2026_3256_3405,0.810488
2026_3256_3406,0.874506
2026_3256_3407,0.193495
2026_3256_3408,0.938515
2026_3256_3409,0.590844
2026_3256_3410,0.805995
2026_3256_3411,0.975
2026_3256_3412,0.919415
2026_3256_3413,0.661794
2026_3256_3414,0.383007
2026_3256_3415,0.945908
2026_3256_3416,0.876077
2026_3256_3417,0.0271
2026_3256_3418,0.975
2026_3256_3419,0.800667
2026_3256_3420,0.902638
2026_3256_3421,0.975
2026_3256_3422,0.907149
2026_3256_3423,0.975
2026_3256_3424,0.463212
2026_3256_3425,0.448647
2026_3256_3426,0.926507
2026_3256_3427,0.811413
2026_3256_3428,0.496131
2026_3256_3429,0.975
2026_3256_3430,0.921641
2026_3256_3431,0.937109
2026_3256_3433,0.946728
2026_3256_3434,0.975
2026_3256_3435,0.025
2026_3256_3436,0.290755
2026_3256_3437,0.129208
2026_3256_3438,0.116357
2026_3256_3439,0.095533
2026_3256_3441,0.975
2026_3256_3442,0.34142
2026_3256_3443,0.96711
2026_3256_3444,0.975
2026_3256_3447,0.975
2026_3256_3448,0.679464
2026_3256_3449,0.078119
2026_3256_3450,0.96972
2026_3256_3451,0.958854
2026_3256_3452,0.149614
2026_3256_3453,0.272881
2026_3256_3454,0.975
2026_3256_3455,0.975
2026_3256_3456,0.857198
2026_3256_3457,0.95873
2026_3256_3458,0.49627
2026_3256_3459,0.925254
2026_3256_3460,0.975
2026_3256_3461,0.948488
2026_3256_3462,0.895894
2026_3256_3463,0.97482
2026_3256_3464,0.485657
2026_3256_3465,0.264243
2026_3256_3466,0.842021
2026_3256_3467,0.799744
2026_3256_3468,0.975
2026_3256_3469,0.963577
2026_3256_3470,0.828806
2026_3256_3471,0.405034
2026_3256_3472,0.903383
2026_3256_3473,0.570207
2026_3256_3474,0.975
2026_3256_3475,0.81583
2026_3256_3476,0.969682
2026_3256_3477,0.975
2026_3256_3478,0.975
2026_3256_3479,0.967546
2026_3256_3480,0.83325
2026_3256_3481,0.975
2026_3257_3258,0.933923
2026_3257_3259,0.975
2026_3257_3260,0.975
2026_3257_3261,0.287698
2026_3257_3262,0.975
2026_3257_3263,0.94469
2026_3257_3264,0.975
2026_3257_3265,0.975
2026_3257_3266,0.944632
2026_3257_3267,0.922798
2026_3257_3268,0.615116
2026_3257_3269,0.872946
2026_3257_3270,0.846946
2026_3257_3271,0.975
2026_3257_3272,0.975
2026_3257_3273,0.975
2026_3257_3274,0.908324
2026_3257_3275,0.870289
2026_3257_3276,0.333337
2026_3257_3277,0.524777
2026_3257_3278,0.765774
2026_3257_3279,0.635999
2026_3257_3280,0.784241
2026_3257_3281,0.975
2026_3257_3282,0.975
2026_3257_3283,0.963471
2026_3257_3284,0.975
2026_3257_3285,0.975
2026_3257_3286,0.908149
2026_3257_3287,0.975
2026_3257_3288,0.975
2026_3257_3290,0.975
2026_3257_3291,0.975
2026_3257_3292,0.975
2026_3257_3293,0.70617
2026_3257_3294,0.968645
2026_3257_3295,0.762636
2026_3257_3296,0.975
2026_3257_3297,0.975
2026_3257_3298,0.94658
2026_3257_3299,0.975
2026_3257_3300,0.975
2026_3257_3301,0.79608
2026_3257_3303,0.975
2026_3257_3304,0.813906
2026_3257_3305,0.975
2026_3257_3306,0.975
2026_3257_3307,0.91892
2026_3257_3308,0.975
2026_3257_3309,0.975
2026_3257_3310,0.975
2026_3257_3311,0.975
